Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,240.67999267578125,240.67999267578125,236.1999969482422,238.8800048828125,232.16201782226562,2651900
2023-01-04,240.0,242.1300048828125,238.5500030517578,241.36000061035156,234.572265625,2387900
2023-01-05,240.52999877929688,241.5399932861328,237.55999755859375,240.27999877929688,233.52264404296875,2355900
2023-01-06,242.88999938964844,249.91000366210938,242.24000549316406,248.86000061035156,241.86134338378906,3945100
2023-01-09,249.00999450683594,250.97000122070312,246.0,246.6199951171875,239.684326171875,3417100
2023-01-10,246.9499969482422,250.83999633789062,246.4499969482422,250.50999450683594,243.46495056152344,3011900
2023-01-11,251.49000549316406,251.88999938964844,247.1300048828125,250.72999572753906,243.6787567138672,2402400
2023-01-12,252.0,257.3800048828125,251.00999450683594,255.07000732421875,247.89671325683594,3881500
2023-01-13,256.79998779296875,258.5799865722656,255.22999572753906,258.4599914550781,251.1913604736328,3067800
2023-01-17,258.8599853515625,260.5,255.94000244140625,256.260009765625,249.05325317382812,4100100
2023-01-18,257.2799987792969,258.9100036621094,252.07000732421875,252.82000732421875,245.70999145507812,3361400
2023-01-19,250.47999572753906,251.25,244.3000030517578,245.75,239.9778594970703,4885200
2023-01-20,246.8699951171875,249.9199981689453,244.75999450683594,249.7100067138672,243.8448486328125,2964100
2023-01-23,250.75,253.67999267578125,249.27000427246094,252.6999969482422,246.76461791992188,2610200
2023-01-24,252.8800048828125,259.04998779296875,249.75,257.6099853515625,251.5592803955078,3505100
2023-01-25,254.52999877929688,259.19000244140625,254.32000732421875,258.44000244140625,252.3697967529297,2424900
2023-01-26,260.0,262.260009765625,256.8900146484375,262.1199951171875,255.96334838867188,2677200
2023-01-27,262.4599914550781,266.0400085449219,262.1199951171875,264.5400085449219,258.3265380859375,2783000
2023-01-30,263.3399963378906,265.0,261.30999755859375,261.5,255.35794067382812,3426900
2023-01-31,257.0,257.3900146484375,246.41000366210938,252.2899932861328,246.36422729492188,10992100
2023-02-01,251.75,252.6999969482422,245.30999755859375,249.5399932861328,243.6788330078125,6022000
2023-02-02,249.3300018310547,249.52999877929688,241.8000030517578,244.89999389648438,239.14779663085938,6130300
2023-02-03,244.0,250.9499969482422,243.1300048828125,247.75999450683594,241.9406280517578,4134700
2023-02-06,248.11000061035156,252.13999938964844,248.0,251.4199981689453,245.5146484375,3528800
2023-02-07,250.5500030517578,252.0,245.35000610351562,249.66000366210938,243.7960205078125,3467900
2023-02-08,248.10000610351562,251.55999755859375,247.0800018310547,248.8699951171875,243.02456665039062,2300300
2023-02-09,250.0,251.97000122070312,245.47999572753906,246.27999877929688,240.4954071044922,2464900
2023-02-10,246.27999877929688,248.6300048828125,244.63999938964844,247.6699981689453,241.8527374267578,2820300
2023-02-13,243.5,248.3800048828125,242.64999389648438,248.14999389648438,242.32147216796875,3068100
2023-02-14,247.00999450683594,247.30999755859375,241.64999389648438,244.36000061035156,238.6204833984375,2512900
2023-02-15,244.1999969482422,248.77000427246094,243.22999572753906,248.6999969482422,242.8585662841797,2398200
2023-02-16,246.5,248.52999877929688,244.52000427246094,246.52000427246094,240.72976684570312,1934900
2023-02-17,247.86000061035156,250.86000061035156,245.6300048828125,247.7899932861328,241.9699249267578,3759300
2023-02-21,244.5,248.0,239.75,240.7100067138672,235.05624389648438,3105900
2023-02-22,241.19000244140625,242.22999572753906,236.4199981689453,237.88999938964844,232.30247497558594,3145200
2023-02-23,240.6699981689453,240.8300018310547,235.60000610351562,237.9499969482422,232.36105346679688,3219000
2023-02-24,235.22999572753906,236.69000244140625,233.02000427246094,236.1699981689453,230.62286376953125,2105500
2023-02-27,239.10000610351562,241.25,238.72000122070312,239.97999572753906,234.3433837890625,1720900
