Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,88.9800033569336,89.97000122070312,87.83000183105469,88.97000122070312,88.27373504638672,14997100
2023-01-04,90.0,92.75,89.36000061035156,91.9800033569336,91.26017761230469,14957200
2023-01-05,91.66000366210938,92.4800033569336,90.51000213623047,91.91999816894531,91.20063781738281,11622600
2023-01-06,92.66000366210938,94.69000244140625,91.31999969482422,93.91999816894531,93.18498992919922,9828100
2023-01-09,94.43000030517578,95.69999694824219,93.44999694824219,94.7699966430664,94.02833557128906,11675800
2023-01-10,94.27999877929688,95.63999938964844,93.81999969482422,95.55999755859375,94.8121566772461,6914600
2023-01-11,95.91999816894531,96.55000305175781,95.05000305175781,96.33000183105469,95.57613372802734,8757300
2023-01-12,98.5,100.62999725341797,97.56999969482422,99.80999755859375,99.02889251708984,19764300
2023-01-13,99.37999725341797,99.5999984741211,98.01000213623047,99.4000015258789,98.62210845947266,12230200
2023-01-17,100.31999969482422,100.98999786376953,99.0,99.91000366210938,99.12811279296875,14914200
2023-01-18,100.27999877929688,101.12999725341797,98.72000122070312,99.04000091552734,98.26492309570312,11384500
2023-01-19,98.12000274658203,99.44999694824219,97.12000274658203,99.08000183105469,98.30461120605469,10973600
2023-01-20,100.33999633789062,103.58999633789062,99.30000305175781,103.4800033569336,102.67017364501953,14549900
2023-01-23,103.29000091552734,105.94999694824219,102.91999816894531,105.69000244140625,104.86288452148438,11479100
2023-01-24,104.69999694824219,108.44000244140625,102.0,106.0,105.17045593261719,8606700
2023-01-25,104.95999908447266,108.16000366210938,104.18000030517578,108.12000274658203,107.27387237548828,10008000
2023-01-26,108.16999816894531,109.76000213623047,107.56999969482422,109.69999694824219,108.84149932861328,9204400
2023-01-27,109.26000213623047,110.58000183105469,109.16000366210938,109.54000091552734,108.68275451660156,10249700
2023-01-30,108.26000213623047,108.97000122070312,107.4800033569336,107.58999633789062,106.74800872802734,8548500
2023-01-31,107.58000183105469,108.72000122070312,107.44999694824219,108.48999786376953,107.6409683227539,8251700
2023-02-01,108.5,109.94000244140625,106.9000015258789,109.38999938964844,108.53392791748047,9975500
2023-02-02,110.66999816894531,113.52999877929688,109.69000244140625,113.20999908447266,112.32402801513672,13093200
2023-02-03,111.47000122070312,113.13999938964844,110.37000274658203,110.70999908447266,109.84359741210938,12472500
2023-02-06,110.16999816894531,110.43000030517578,108.52999877929688,109.87000274658203,109.01017761230469,11956500
2023-02-07,109.30000305175781,112.12000274658203,108.86000061035156,111.62999725341797,110.75639343261719,10844000
2023-02-08,112.19999694824219,113.33000183105469,110.29000091552734,111.77999877929688,110.90522003173828,27719900
