Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,178.0399932861328,179.0,171.50999450683594,173.99000549316406,163.94961547851562,7565400
2023-01-04,170.9499969482422,174.2899932861328,170.85000610351562,172.13999938964844,162.20639038085938,7684500
2023-01-05,171.5,176.19000244140625,171.24000549316406,175.24000549316406,165.12750244140625,6088200
2023-01-06,177.02000427246094,179.38999938964844,175.6999969482422,176.55999755859375,166.37132263183594,7191200
2023-01-09,178.25999450683594,178.3300018310547,174.3800048828125,175.17999267578125,165.07095336914062,8385600
2023-01-10,176.39999389648438,176.7100067138672,173.72000122070312,176.0399932861328,165.88133239746094,8307000
2023-01-11,177.88999938964844,178.13999938964844,174.3000030517578,175.1999969482422,165.08978271484375,6962600
2023-01-12,175.99000549316406,178.3699951171875,175.89999389648438,177.0800018310547,166.86129760742188,6891400
2023-01-13,177.08999633789062,177.99000549316406,175.67999267578125,177.55999755859375,167.3135986328125,5726300
2023-01-17,178.44000244140625,181.32000732421875,178.17999267578125,180.49000549316406,170.0745391845703,10697700
2023-01-18,180.82000732421875,182.3800048828125,176.94000244140625,177.22999572753906,167.00265502929688,8899200
2023-01-19,176.61000061035156,179.9499969482422,176.16000366210938,179.0,168.67050170898438,5907200
2023-01-20,178.80999755859375,181.36000061035156,177.52000427246094,180.89999389648438,170.46087646484375,10477900
2023-01-23,181.2100067138672,182.5500030517578,180.02999877929688,180.66000366210938,170.23471069335938,8381300
2023-01-24,181.08999633789062,182.0,178.6999969482422,180.8300018310547,170.3948974609375,5989000
2023-01-25,179.2899932861328,180.02999877929688,176.35000610351562,179.0800018310547,168.7458953857422,6727500
2023-01-26,184.99000549316406,187.80999755859375,183.47999572753906,187.7899932861328,176.95326232910156,14307800
2023-01-27,184.22999572753906,184.22999572753906,177.9199981689453,179.4499969482422,169.0945587158203,19654700
2023-01-30,178.0,178.33999633789062,173.6699981689453,174.1999969482422,164.1475067138672,11476000
2023-01-31,172.75,174.6300048828125,171.4199981689453,174.02000427246094,163.97789001464844,14481300
2023-02-01,173.30999755859375,173.66000366210938,169.5399932861328,171.36000061035156,161.4713897705078,11526400
2023-02-02,171.1300048828125,171.42999267578125,166.82000732421875,169.00999450683594,159.2570037841797,10463400
2023-02-03,169.86000061035156,171.5500030517578,168.49000549316406,169.4499969482422,159.67161560058594,8404900
2023-02-06,169.55999755859375,170.1199951171875,167.3699951171875,169.63999938964844,159.85064697265625,7659500
2023-02-07,170.07000732421875,174.38999938964844,169.61000061035156,174.08999633789062,164.04385375976562,10256500
2023-02-08,172.47999572753906,174.07000732421875,169.47000122070312,170.0,160.18988037109375,9784700
2023-02-09,170.22999572753906,170.66000366210938,168.0,168.44000244140625,158.7198944091797,10123400
2023-02-10,170.8000030517578,172.72999572753906,170.77999877929688,171.97000122070312,162.0461883544922,11602400
2023-02-13,171.32000732421875,171.89999389648438,169.77000427246094,171.00999450683594,161.14157104492188,9442900
2023-02-14,170.47999572753906,173.50999450683594,169.97999572753906,172.32000732421875,162.37600708007812,8077300
2023-02-15,169.39999389648438,169.52000427246094,167.5,169.00999450683594,160.6648712158203,8885700
2023-02-16,168.19000244140625,168.66000366210938,166.39999389648438,166.57000732421875,158.34536743164062,6727500
2023-02-17,164.72999572753906,164.83999633789062,161.85000610351562,162.85000610351562,154.8090362548828,9612100
2023-02-21,162.17999267578125,163.75,160.6999969482422,161.0,153.05039978027344,7259700
2023-02-22,160.27999877929688,161.66000366210938,158.91000366210938,160.35000610351562,152.43247985839844,6205900
2023-02-23,162.25,162.83999633789062,160.55999755859375,161.92999267578125,153.9344482421875,6445500
2023-02-24,160.77000427246094,162.60000610351562,159.14999389648438,162.41000366210938,154.39077758789062,5330200
2023-02-27,163.00999450683594,163.3699951171875,161.9199981689453,162.82000732421875,154.780517578125,6386800
2023-02-28,164.32000732421875,164.32000732421875,160.27999877929688,160.77000427246094,152.8317413330078,10854200
2023-03-01,160.9199981689453,163.58999633789062,160.58999633789062,162.0500030517578,154.0485382080078,7470400
2023-03-02,161.97999572753906,163.49000549316406,161.58999633789062,162.55999755859375,154.53334045410156,5582000
