day,operation,price,investment,total balance
14,buy,118.80999755859376,0,98811.90002441406
15,sell,120.37000274658205,1.3130251831029038,100015.60005187988
17,buy,123.61000061035156,0,98779.50004577637
19,sell,121.87000274658205,-1.4076513673472169,99998.20007324219
26,buy,109.93000030517578,0,98898.90007019043
27,sell,115.05999755859376,4.666603510576403,100049.50004577637
31,buy,108.36000061035156,0,98965.90003967285
33,buy,105.30999755859376,0,97912.80006408691
34,sell,104.08000183105467,-3.9497958242794837,98953.60008239746
35,sell,105.43000030517578,0.11395190329887561,100007.90008544922
38,buy,103.3499984741211,0,98974.40010070801
39,buy,106.25,0,97911.90010070801
40,buy,108.33000183105467,0,96828.60008239746
41,buy,108.63999938964844,0,95742.20008850098
42,buy,109.55999755859376,0,94646.60011291504
43,buy,107.6500015258789,0,93570.10009765625
45,buy,105.80999755859376,0,92512.00012207031
48,buy,101.36000061035156,0,91498.4001159668
49,buy,95.23999786376952,0,90546.0001373291
50,buy,96.4000015258789,0,89582.00012207031
51,buy,94.38999938964844,0,88638.10012817383
52,buy,96.16000366210938,0,87676.50009155273
53,buy,99.70999908447266,0,86679.40010070801
54,buy,98.37000274658205,0,85695.70007324219
55,buy,96.41999816894533,0,84731.50009155273
58,buy,97.93000030517578,0,83752.20008850098
59,buy,99.75,0,82754.70008850098
60,buy,99.25,0,81762.20008850098
62,sell,108.41999816894533,4.905660154502822,82846.40007019043
64,buy,107.75,0,81768.90007019043
65,sell,106.26000213623048,0.009413775275748668,82831.50009155273
66,buy,105.9499969482422,0,81772.00012207031
67,buy,106.75,0,80704.50012207031
68,buy,107.52999877929688,0,79629.20013427734
69,buy,109.04000091552734,0,78538.80012512207
71,buy,105.61000061035156,0,77482.70011901855
72,buy,104.9499969482422,0,76433.20014953613
73,sell,105.26000213623048,-2.8339330221852923,77485.80017089844
74,buy,103.77999877929688,0,76448.00018310547
76,buy,103.6500015258789,0,75411.50016784668
77,buy,102.08999633789062,0,74390.60020446777
78,buy,100.47000122070312,0,73385.90019226074
83,buy,96.08999633789062,0,72425.00022888184
85,sell,100.37000274658205,-7.61229444912385,73428.70025634766
86,buy,100.9000015258789,0,72419.70024108887
