day,operation,price,investment,total balance
0,buy,85.81999969482422,0,99141.80000305176
1,buy,85.13999938964844,0,98290.40000915527
2,buy,83.12000274658203,0,97459.19998168945
3,buy,86.08000183105469,0,96598.3999633789
4,buy,87.36000061035156,0,95724.79995727539
5,sell,89.87000274658203,4.719183251176435,96623.49998474121
6,sell,95.08999633789062,11.68663027903655,97574.39994812012
7,sell,95.2699966430664,14.617412770699161,98527.09991455078
8,sell,98.12000274658205,13.98698961363607,99508.2999420166
9,sell,96.0500030517578,9.947347047495933,100468.79997253418
11,buy,93.68000030517578,0,99531.99996948242
12,sell,97.25,3.8108450930769027,100504.49996948242
15,buy,97.18000030517578,0,99532.69996643066
16,buy,99.22000122070312,0,98540.49995422363
17,buy,102.23999786376952,0,97518.09997558594
18,buy,100.5500030517578,0,96512.59994506836
20,buy,105.1500015258789,0,95461.09992980957
22,sell,103.38999938964844,6.390202783465019,96494.99992370605
24,buy,102.11000061035156,0,95473.89991760254
26,buy,98.23999786376952,0,94491.49993896484
27,buy,97.61000061035156,0,93515.39993286133
28,buy,99.54000091552734,0,92519.99992370605
29,buy,99.6999969482422,0,91522.99995422363
31,buy,98.1500015258789,0,90541.49993896484
32,buy,97.1999969482422,0,89569.49996948242
33,buy,94.58000183105467,0,88623.69995117188
35,buy,95.81999969482422,0,87665.49995422363
38,buy,94.2300033569336,0,86723.1999206543
39,buy,92.16999816894533,0,85801.49993896484
40,sell,92.12999725341795,-7.145740657182918,86722.79991149902
41,buy,94.9000015258789,0,85773.79989624023
42,buy,93.75,0,84836.29989624023
44,buy,93.91999816894533,0,83897.09991455078
46,buy,90.7300033569336,0,82989.79988098145
48,buy,94.87999725341795,0,82040.99990844727
49,buy,96.1999969482422,0,81078.99993896484
50,sell,100.04000091552734,-2.1517967470750308,82079.39994812012
51,buy,98.9499969482422,0,81089.8999786377
52,buy,97.70999908447266,0,80112.79998779297
53,buy,100.61000061035156,0,79106.69998168945
54,sell,98.6999969482422,-1.8398866706779828,80093.69995117188
55,buy,98.70999908447266,0,79106.59996032715
56,buy,98.12999725341795,0,78125.29998779297
58,buy,97.23999786376952,0,77152.90000915527
59,buy,100.25,0,76150.40000915527
60,buy,102.0,0,75130.40000915527
61,buy,103.29000091552734,0,74097.5
62,buy,102.41000366210938,0,73073.3999633789
64,buy,101.0999984741211,0,72062.3999786377
68,buy,97.83000183105467,0,71084.09996032715
70,buy,102.51000213623048,0,70058.99993896484
71,buy,102.73999786376952,0,69031.59996032715
72,buy,102.3000030517578,0,68008.59992980957
73,buy,104.3000030517578,0,66965.59989929199
74,buy,103.80999755859376,0,65927.49992370605
77,sell,102.56999969482422,-2.453639366253088,66953.1999206543
78,buy,104.9800033569336,0,65903.39988708496
79,sell,109.81999969482422,7.5506796967848056,67001.5998840332
80,buy,105.4499969482422,0,65947.09991455078
81,buy,102.0500030517578,0,64926.5998840332
82,buy,103.62999725341795,0,63890.29991149902
83,buy,103.6500015258789,0,62853.799896240234
84,buy,104.0,0,61813.799896240234
86,buy,105.83000183105467,0,60755.49987792969
87,buy,106.62000274658205,0,59689.29985046387
90,buy,110.26000213623048,0,58586.69982910156
91,sell,111.1999969482422,13.192181765358402,59698.699798583984
93,buy,115.5,0,58543.699798583984
94,sell,118.1500015258789,21.042926736083917,59725.19981384277
95,sell,116.25,16.78722014344089,60887.69981384277
96,buy,115.01000213623048,0,59737.59979248047
97,buy,114.98999786376952,0,58587.69981384277
98,sell,116.75,17.101307496136695,59755.19981384277
99,buy,115.0,0,58605.19981384277
100,buy,120.11000061035156,0,57404.09980773926
101,sell,121.66000366210938,23.953134763866164,58620.69984436035
103,buy,122.7699966430664,0,57392.99987792969
105,sell,125.3000030517578,28.90947220757476,58645.999908447266
106,buy,126.61000061035156,0,57379.89990234375
108,sell,124.25,31.370266012411296,58622.39990234375
109,buy,123.43000030517578,0,57388.09989929199
111,buy,126.66000366210938,0,56121.4998626709
112,sell,126.41999816894533,31.934876405321035,57385.69984436035
113,sell,127.11000061035156,34.89334191029572,58656.79985046387
116,sell,124.83000183105467,35.434527840875475,59905.099868774414
118,sell,129.3300018310547,36.2802947856506,61198.39988708496
120,sell,129.17999267578125,37.7919921875,62490.19981384277
121,sell,129.0399932861328,37.39352193556571,63780.5997467041
122,sell,127.9000015258789,40.96770284766531,65059.59976196289
123,buy,130.36000061035156,0,63755.999755859375
124,sell,130.22000122070312,37.247054163476044,65058.199768066406
125,sell,130.3800048828125,35.530154905264624,66361.99981689453
127,sell,129.77999877929688,31.157152887211236,67659.7998046875
128,buy,127.12999725341795,0,66388.49983215332
129,sell,128.77999877929688,31.798178268289057,67676.29981994629
130,sell,130.8000030517578,30.00695980345721,68984.29985046387
132,sell,134.67999267578125,36.440070838747246,70331.09977722168
133,sell,133.55999755859375,36.10516793726063,71666.69975280762
135,buy,135.36000061035156,0,70313.0997467041
138,buy,128.8000030517578,0,69025.09971618652
140,buy,128.14999389648438,0,67743.59977722168
142,buy,132.2100067138672,0,66421.49971008301
143,buy,133.67999267578125,0,65084.699783325195
147,sell,139.57000732421875,43.531479216764666,66480.39985656738
148,sell,142.22000122070312,41.86533787601309,67902.59986877441
149,sell,139.94000244140625,37.19608082490809,69301.99989318848
150,sell,137.85000610351562,33.459197290793085,70680.49995422363
151,sell,138.55999755859375,35.29927995682661,72066.09992980957
152,sell,138.41000366210938,36.90406107922806,73450.19996643066
153,sell,140.57000732421875,43.6880350538815,74855.90003967285
154,sell,137.6699981689453,34.29908818652546,76232.6000213623
155,buy,135.07000732421875,0,74881.89994812012
