day,operation,price,investment,total balance
0,buy,35.56999969482422,0,99644.30000305176
1,sell,36.59000015258789,2.867586355116252,100010.20000457764
19,buy,39.34999847412109,0,99616.70001983643
20,buy,39.970001220703125,0,99217.0000076294
21,sell,41.11000061035156,4.472686669576261,99628.10001373291
22,sell,39.970001220703125,0.0,100027.80002593994
25,buy,38.7599983215332,0,99640.20004272461
26,buy,37.900001525878906,0,99261.20002746582
27,buy,38.36000061035156,0,98877.6000213623
28,buy,39.09000015258789,0,98486.70001983643
29,buy,39.060001373291016,0,98096.10000610352
30,sell,39.41999816894531,1.7027860577729825,98490.29998779297
32,buy,39.119998931884766,0,98099.09999847412
33,buy,37.84000015258789,0,97720.69999694824
34,buy,38.0099983215332,0,97340.60001373291
35,buy,37.68999862670898,0,96963.70002746582
36,buy,37.0,0,96593.70002746582
37,buy,37.34999847412109,0,96220.20004272461
38,buy,37.16999816894531,0,95848.50006103516
39,sell,36.630001068115234,-3.350924555758894,96214.80007171631
41,buy,37.22999954223633,0,95842.50007629395
42,buy,37.08000183105469,0,95471.7000579834
43,buy,36.18999862670898,0,95109.80007171631
44,buy,35.900001525878906,0,94750.80005645752
45,buy,35.470001220703125,0,94396.10004425049
46,buy,35.310001373291016,0,94043.00003051758
47,buy,35.5099983215332,0,93687.90004730225
48,buy,35.279998779296875,0,93335.10005950928
49,buy,35.88999938964844,0,92976.2000656128
50,buy,36.2400016784668,0,92613.80004882812
51,buy,36.02999877929688,0,92253.50006103516
52,buy,36.43000030517578,0,91889.2000579834
53,buy,36.9900016784668,0,91519.30004119873
54,buy,36.20000076293945,0,91157.30003356934
55,buy,35.970001220703125,0,90797.6000213623
56,buy,35.91999816894531,0,90438.40003967285
57,buy,36.400001525878906,0,90074.40002441406
58,buy,36.45000076293945,0,89709.90001678467
61,sell,37.90999984741211,-1.1730989462445918,90089.00001525879
62,sell,38.0099983215332,-2.7628596235326124,90469.09999847412
64,buy,37.91999816894531,0,90089.90001678467
65,buy,37.68999862670898,0,89713.00003051758
66,buy,38.22999954223633,0,89330.70003509521
67,buy,38.380001068115234,0,88946.90002441406
69,buy,38.04999923706055,0,88566.40003204346
70,sell,37.959999084472656,-2.8161859962722224,88946.00002288818
71,sell,38.09000015258789,-2.632921286859684,89326.90002441406
72,sell,38.27000045776367,1.1363644382712124,89709.6000289917
73,sell,38.25,0.6314172298472124,90092.1000289917
74,buy,37.72999954223633,0,89714.80003356934
75,sell,37.7400016784668,0.1326692851678296,90092.200050354
76,buy,37.209999084472656,0,89720.10005950928
78,buy,36.52000045776367,0,89354.90005493164
79,buy,40.27000045776367,0,88952.200050354
80,sell,41.369998931884766,11.81080792401288,89365.90003967285
81,sell,41.63999938964844,11.48594669555285,89782.30003356934
82,sell,41.20000076293945,10.84208445660112,90194.30004119873
83,sell,40.88999938964844,9.83078133874256,90603.20003509521
84,buy,40.220001220703125,0,90201.00002288818
85,buy,40.43000030517578,0,89796.70001983643
86,buy,40.59000015258789,0,89390.80001831055
87,buy,39.619998931884766,0,88994.6000289917
88,sell,39.86000061035156,7.497299466065862,89393.20003509521
89,sell,40.369998931884766,11.55015325723406,89796.90002441406
90,sell,40.209999084472656,12.00556371978659,90199.00001525879
91,sell,40.20000076293945,13.335211106436395,90601.00002288818
92,buy,39.7400016784668,0,90203.60000610352
93,buy,40.290000915527344,0,89800.69999694824
94,buy,41.310001373291016,0,89387.59998321533
96,buy,41.2400016784668,0,88975.19996643066
99,buy,39.09000015258789,0,88584.29996490479
100,sell,39.47999954223633,11.809679996499684,88979.09996032715
101,buy,39.15999984741211,0,88587.49996185303
102,buy,39.34999847412109,0,88193.99997711182
103,sell,39.040000915527344,9.940869503937861,88584.39998626709
104,sell,39.18999862670898,11.082766390872386,88976.29997253418
