day,operation,price,investment,total balance
1,buy,56.02553939819336,0,99439.74460601807
2,buy,56.895450592041016,0,98870.79010009766
3,buy,57.414207458496094,0,98296.6480255127
4,buy,57.99680709838867,0,97716.67995452881
5,buy,60.07182693481445,0,97115.96168518066
6,buy,62.00319290161133,0,96495.92975616455
7,buy,62.93695068359375,0,95866.56024932861
8,buy,64.00638580322266,0,95226.49639129639
9,buy,64.23783111572266,0,94584.11808013916
10,buy,63.26416778564453,0,93951.47640228271
11,buy,61.340782165527344,0,93338.06858062744
12,buy,61.99521255493164,0,92718.11645507812
13,buy,63.6632080078125,0,92081.484375
15,buy,64.47725677490234,0,91436.71180725098
16,buy,64.75658416748047,0,90789.14596557617
17,buy,66.4245834350586,0,90124.90013122559
20,buy,65.69832611083984,0,89467.91687011719
22,buy,65.4110107421875,0,88813.80676269531
23,buy,65.7222671508789,0,88156.58409118652
24,buy,65.53072357177734,0,87501.27685546875
26,buy,64.47725677490234,0,86856.50428771973
27,buy,64.87629699707031,0,86207.74131774902
29,sell,66.67198944091797,19.002851480030415,86874.4612121582
30,buy,67.65363311767578,0,86197.92488098145
31,buy,67.07901000976562,0,85527.13478088379
32,sell,66.27294158935547,16.481969823130726,86189.86419677734
34,buy,66.39265441894531,0,85525.93765258789
35,buy,66.1931381225586,0,84864.0062713623
36,sell,66.67996978759766,16.1384485465547,85530.80596923828
37,buy,66.91141510009766,0,84861.6918182373
38,buy,67.60574340820312,0,84185.63438415527
39,buy,67.15084075927734,0,83514.1259765625
40,sell,68.41181182861328,17.95789328980831,84198.24409484863
41,buy,68.93854522705078,0,83508.85864257812
42,buy,69.48124694824219,0,82814.0461730957
45,buy,73.07262420654297,0,82083.31993103027
46,buy,72.62569427490234,0,81357.06298828125
48,buy,72.7613754272461,0,80629.44923400879
49,buy,71.63607025146484,0,79913.08853149414
51,buy,72.0590591430664,0,79192.49794006348
53,buy,73.56743621826172,0,78456.82357788086
54,buy,71.50039672851562,0,77741.8196105957
55,buy,73.09656524658203,0,77010.85395812988
56,buy,72.92098999023438,0,76281.64405822754
57,sell,74.46927642822266,23.967057817354647,77026.33682250977
59,buy,75.06784057617188,0,76275.65841674805
60,sell,75.05985260009766,21.058044090092356,77026.25694274902
62,buy,77.35035705566406,0,76252.75337219238
64,buy,75.21947479248047,0,75500.55862426758
65,sell,74.70072174072266,18.691358461692133,76247.5658416748
66,buy,75.30726623535156,0,75494.49317932129
67,sell,74.94812774658203,17.09476610192927,76243.97445678711
70,buy,76.16919708251953,0,75482.28248596191
71,buy,77.23064422607422,0,74709.97604370117
72,sell,78.58738708496094,22.338170078295384,75495.84991455078
73,buy,79.03431701660156,0,74705.50674438477
74,buy,79.6169204711914,0,73909.33753967285
76,sell,79.92816925048828,26.34034722673619,74708.61923217773
78,sell,76.78372192382812,25.175648586658383,75476.45645141602
79,buy,78.26017761230469,0,74693.85467529297
80,buy,78.98643493652344,0,73903.99032592773
81,sell,80.75019836425781,30.25231310031896,74711.49230957031
82,buy,81.01356506347656,0,73901.35665893555
83,sell,81.2210693359375,27.57929089274038,74713.56735229492
85,sell,80.0,24.07475752153875,75513.56735229492
89,sell,79.41739654541016,22.639879120264144,76307.74131774902
90,buy,78.85076141357422,0,75519.23370361328
91,buy,81.40463256835938,0,74705.18737792969
94,buy,83.00878143310547,0,73875.09956359863
95,sell,83.20829772949219,25.267323371086775,74707.18254089355
96,buy,83.43974304199219,0,73872.78511047363
97,sell,81.16520690917969,23.542275296703334,74684.43717956543
98,sell,80.59058380126953,23.20644932228789,75490.34301757812
100,sell,81.99520874023438,24.760164697297498,76310.29510498047
101,buy,81.72386169433594,0,75493.05648803711
102,sell,81.02952575683594,23.65119952945795,76303.35174560547
103,sell,83.53551483154297,29.55810933950747,77138.7068939209
