day,operation,price,investment,total balance
2,buy,102.80936431884766,0,98971.90635681152
3,sell,105.95317840576172,3.0579063568217384,100031.43814086914
11,buy,99.02173614501952,0,99041.22077941895
12,sell,100.8779296875,1.874531405672434,100050.00007629395
14,buy,96.15384674072266,0,99088.46160888672
16,buy,94.94147491455078,0,98139.04685974121
20,buy,96.87290954589844,0,97170.31776428223
21,sell,100.57691955566406,4.599995699462917,98176.08695983887
23,buy,97.40802764892578,0,97202.00668334961
24,buy,97.7424774169922,0,96224.58190917969
25,sell,96.36287689208984,1.4971349231917375,97188.21067810059
27,sell,95.21739196777344,-1.7089582483745,98140.38459777832
28,sell,96.3879623413086,-1.047208666716533,99104.2642211914
30,sell,95.97826385498048,-1.8049609633743702,100064.04685974121
34,buy,91.0869598388672,0,99153.17726135254
36,sell,90.13378143310548,-1.0464488083122887,100054.5150756836
38,buy,90.08361053466795,0,99153.67897033691
39,buy,92.1488265991211,0,98232.1907043457
41,sell,93.0267562866211,3.2671267664393775,99162.45826721191
42,buy,91.91471862792967,0,98243.31108093262
43,sell,89.54013061523438,-2.8309595251119566,99138.71238708496
45,sell,88.22742462158203,-4.011646949901234,100020.98663330078
46,buy,87.0066909790039,0,99150.91972351074
47,sell,86.53845977783203,-0.5381553946062224,100016.30432128906
49,buy,85.93645477294922,0,99156.93977355957
50,buy,87.13211059570312,0,98285.61866760254
52,sell,87.2157211303711,1.4886189578122533,99157.77587890625
53,buy,87.1989974975586,0,98285.78590393066
54,buy,84.89966583251953,0,97436.78924560547
56,buy,84.56521606445312,0,96591.13708496094
57,buy,84.85785675048828,0,95742.55851745605
58,buy,85.06688690185547,0,94891.8896484375
59,buy,86.27926635742188,0,94029.09698486328
60,buy,85.93645477294922,0,93169.73243713379
61,buy,87.88461303710938,0,92290.8863067627
63,sell,85.4933090209961,-1.8808239161233493,93145.81939697266
64,sell,85.5267562866211,-1.9177298580575077,94001.08695983887
65,sell,84.91638946533203,0.01969811382472399,94850.25085449219
67,sell,87.42475128173828,3.381455579922722,95724.49836730957
68,sell,87.26588439941406,2.8377191472160592,96597.15721130371
70,buy,88.43645477294922,0,95712.79266357422
72,sell,88.8545150756836,4.452529429222018,96601.33781433105
73,sell,88.69564819335938,2.800651811209611,97488.29429626465
74,sell,87.56688690185547,1.8972531892477742,98363.9631652832
75,sell,87.35785675048828,-0.5993725959727106,99237.54173278809
76,sell,87.84281158447266,-0.6712652491562168,100115.96984863281
78,buy,86.05351257324219,0,99255.43472290039
79,sell,88.06856536865234,2.3416275932898114,100136.12037658691
82,buy,86.10367584228516,0,99275.08361816406
83,buy,85.97826385498047,0,98415.30097961426
84,sell,85.15050506591797,-1.1070035826497076,99266.80603027344
85,sell,86.41304016113281,0.5056816533137735,100130.93643188477
87,buy,84.28093719482422,0,99288.12705993652
88,buy,84.36454772949219,0,98444.4815826416
90,buy,83.8377914428711,0,97606.10366821289
91,buy,84.02173614501953,0,96765.8863067627
92,buy,81.94815826416016,0,95946.4047241211
94,sell,83.31103515625,-1.150796456299707,96779.5150756836
96,sell,85.04180908203125,0.802779568866586,97629.9331665039
97,buy,84.19732666015625,0,96787.95989990234
98,buy,81.09532165527344,0,95977.00668334961
100,buy,81.05351257324219,0,95166.47155761719
101,buy,80.3177261352539,0,94363.29429626465
102,buy,78.01839447021484,0,93583.1103515625
104,sell,85.72742462158203,2.25391574156456,94440.38459777832
105,buy,81.92308044433594,0,93621.15379333496
107,sell,84.44815826416016,0.5075140537498898,94465.63537597656
108,buy,84.24748992919922,0,93623.16047668457
110,sell,84.6655502319336,3.3159890659335085,94469.8159790039
111,buy,85.90300750732422,0,93610.78590393066
112,sell,85.24247741699219,1.241311094180526,94463.21067810059
113,sell,86.79766082763672,7.031649984204079,95331.18728637695
115,buy,85.53511810302734,0,94475.83610534668
116,sell,84.84114074707031,4.672996954210368,95324.24751281738
118,buy,84.21405029296875,0,94482.1070098877
119,sell,83.95484924316406,4.528418921852062,95321.65550231934
121,buy,82.41638946533203,0,94497.49160766602
122,buy,82.9765853881836,0,93667.72575378418
125,buy,82.466552734375,0,92843.06022644043
126,buy,80.5267562866211,0,92037.79266357422
128,buy,81.26254272460938,0,91225.16723632812
129,buy,85.21739196777344,0,90372.99331665039
130,buy,84.92475128173828,0,89523.74580383301
131,sell,86.00334167480469,10.234698187282314,90383.77922058105
132,sell,85.53511810302734,4.409059863350315,91239.13040161133
133,buy,85.033447265625,0,90388.79592895508
135,sell,86.52173614501953,2.699482462601043,91254.01329040527
136,sell,87.1989974975586,1.5086666088191114,92126.00326538086
137,sell,87.2324447631836,1.984362327192691,92998.3277130127
138,sell,87.1822738647461,3.5246179959891664,93870.15045166016
139,sell,91.8311004638672,11.423348025328643,94788.46145629883
140,sell,94.18060302734376,13.502625574124547,95730.26748657227
141,sell,92.96822357177734,12.734460807678301,96659.94972229004
142,sell,93.54515075683594,16.166545221166135,97595.4012298584
143,sell,93.22742462158205,14.723735556147263,98527.67547607422
144,sell,92.44147491455078,8.47724012665075,99452.09022521973
145,sell,91.06187438964844,7.2265423392883665,100362.70896911621
146,sell,89.62374877929688,5.398230533136949,101258.94645690918
150,buy,86.71405029296875,0,100391.80595397949
151,sell,86.87290954589844,0.18319897685896547,101260.53504943848
154,buy,84.56521606445312,0,100414.88288879395
155,buy,84.27257537841797,0,99572.15713500977
156,buy,85.11705780029297,0,98720.98655700684
157,buy,83.62039947509766,0,97884.78256225586
158,buy,82.93478393554688,0,97055.43472290039
159,buy,82.36621856689453,0,96231.77253723145
