day,operation,price,investment,total balance
0,buy,239.5800018310547,0,97604.19998168945
1,buy,229.1000061035156,0,95313.1999206543
2,buy,222.30999755859372,0,93090.09994506836
3,buy,224.92999267578125,0,90840.80001831055
4,buy,227.1199951171875,0,88569.60006713867
9,buy,240.3500061035156,0,86166.10000610352
10,buy,235.80999755859372,0,83808.00003051758
11,buy,231.92999267578125,0,81488.70010375977
12,buy,240.22000122070312,0,79086.50009155273
13,buy,242.5800018310547,0,76660.70007324219
14,sell,242.0399932861328,1.0267933200922355,79081.10000610352
15,buy,240.6100006103516,0,76675.0
16,buy,248.0,0,74195.0
17,sell,248.16000366210935,8.319509843217446,76676.6000366211
19,buy,247.80999755859372,0,74198.50006103516
20,buy,252.75,0,71671.00006103516
22,buy,258.3500061035156,0,69087.5
23,buy,256.7699890136719,0,66519.80010986328
24,buy,267.5599975585937,0,63844.200134277344
25,buy,266.7300109863281,0,61176.90002441406
26,sell,263.6199951171875,18.582159152651602,63813.09997558594
28,sell,271.32000732421875,20.62420137776158,66526.30004882812
29,buy,272.1700134277344,0,63804.59991455078
30,buy,269.32000732421875,0,61111.399841308594
32,buy,258.0599975585937,0,58530.799865722656
33,buy,252.6699981689453,0,56004.0998840332
34,sell,251.50999450683597,10.738816446814344,58519.19982910156
37,buy,250.16000366210935,0,56017.59979248047
40,buy,251.1100006103516,0,53506.49978637695
41,buy,255.2899932861328,0,50953.599853515625
44,buy,253.6999969482422,0,48416.5998840332
45,buy,252.32000732421875,0,45893.399810791016
46,buy,248.58999633789065,0,43407.49984741211
48,buy,260.7900085449219,0,40799.59976196289
49,sell,265.44000244140625,10.438941419075613,43453.99978637695
51,buy,279.42999267578125,0,40659.69985961914
52,sell,272.2300109863281,15.444643486196895,43381.99996948242
53,buy,273.7799987792969,0,40644.19998168945
54,buy,272.2900085449219,0,37921.299896240234
55,buy,277.6600036621094,0,35144.69985961914
56,buy,280.57000732421875,0,32338.999786376953
57,buy,276.3800048828125,0,29575.199737548828
58,buy,275.2300109863281,0,26822.899627685547
59,buy,280.510009765625,0,24017.799530029297
60,buy,284.04998779296875,0,21177.29965209961
64,buy,284.3399963378906,0,18333.899688720703
65,buy,291.6000061035156,0,15417.899627685547
66,buy,289.3900146484375,0,12523.999481201172
67,buy,282.8299865722656,0,9695.699615478516
69,sell,289.8399963378906,24.96874293574558,12594.099578857422
70,sell,286.1400146484375,19.115815999661564,15455.499725341797
71,sell,288.79998779296875,19.053502190219316,18343.499603271484
75,buy,285.760009765625,0,15485.899505615234
76,sell,281.7699890136719,17.10651606288616,18303.599395751953
78,sell,295.3699951171875,19.100804482736894,21257.299346923828
82,sell,305.4100036621094,23.24361675113465,24311.399383544922
83,sell,304.3999938964844,20.43521024588897,27355.399322509766
84,buy,305.4100036621094,0,24301.299285888672
85,buy,310.6499938964844,0,21194.799346923828
87,sell,307.0,18.831040351124013,24264.799346923828
88,buy,312.3099975585937,0,21141.69937133789
89,buy,310.1099853515625,0,18040.599517822266
92,sell,311.739990234375,21.408265596715125,21157.999420166016
94,buy,318.5199890136719,0,17972.799530029297
95,buy,318.3399963378906,0,14789.39956665039
96,buy,321.17999267578125,0,11577.599639892578
98,buy,313.8500061035156,0,8439.099578857422
99,sell,325.9200134277344,21.81193616447102,11698.299713134766
100,sell,332.8900146484375,24.804109375416537,15027.19985961914
101,sell,331.2099914550781,21.692315506689656,18339.299774169922
102,sell,328.3900146484375,21.933018609013992,21623.199920654297
103,sell,332.5799865722656,28.877001363511145,24948.999786376953
104,sell,335.3999938964844,32.74231065305286,28302.999725341797
105,buy,335.94000244140625,0,24943.599700927734
106,sell,333.67999267578125,33.38662767469503,28280.399627685547
107,sell,323.3800048828125,28.78021747313942,31514.199676513672
108,sell,325.260009765625,27.408052927898645,34766.79977416992
109,buy,326.7900085449219,0,31498.899688720703
110,sell,331.8500061035156,30.804103309160453,34817.39974975586
113,sell,348.1000061035156,37.95973208586044,38298.399810791016
115,sell,338.04998779296875,35.98696358379663,41678.8996887207
116,buy,333.5599975585937,0,38343.299713134766
117,sell,339.7099914550781,30.261889000460705,41740.39962768555
119,buy,328.6000061035156,0,38454.39956665039
120,sell,334.57000732421875,19.733033709239542,41800.09963989258
121,sell,335.8500061035156,22.67149083240936,45158.599700927734
122,sell,335.04998779296875,23.048946813519546,48509.09957885742
124,sell,337.989990234375,21.72800755476562,51888.99948120117
126,buy,341.2699890136719,0,48476.29959106445
127,sell,337.2200012207031,20.19103696676361,51848.499603271484
129,buy,332.4700012207031,0,48523.79959106445
130,buy,337.20001220703125,0,45151.79946899414
131,sell,342.6600036621094,23.981473915741542,48578.399505615234
133,sell,345.7300109863281,25.614939209337184,52035.699615478516
134,sell,359.489990234375,28.15585102818266,55630.599517822266
136,sell,346.8699951171875,22.1158282076764,59099.29946899414
137,buy,343.7699890136719,0,55661.59957885742
138,sell,345.1099853515625,21.372297178148965,59112.69943237305
139,sell,350.9800109863281,20.363512908066635,62622.49954223633
140,buy,337.7699890136719,0,59244.79965209961
141,sell,330.7200012207031,14.281759729158223,62551.99966430664
144,sell,336.3399963378906,18.91949662556474,65915.39962768555
147,buy,327.7799987792969,0,62637.59963989258
148,buy,330.1099853515625,0,59336.49978637695
150,buy,322.2300109863281,0,56114.19967651367
151,sell,322.92999267578125,13.007412387983319,59343.499603271484
152,sell,321.010009765625,5.107889694659349,62553.599700927734
153,sell,324.0400085449219,4.310321877198993,65793.99978637695
155,buy,320.3999938964844,0,62589.99984741211
158,buy,321.8800048828125,0,59371.199798583984
