day,operation,price,investment,total balance
0,buy,238.8800048828125,0,97611.19995117188
1,buy,241.3600006103516,0,95197.59994506836
2,sell,240.27999877929688,0.5860657517866222,97600.39993286133
3,buy,248.8600006103516,0,95111.79992675781
4,sell,246.6199951171875,2.1793149210865206,97577.99987792969
5,buy,250.50999450683597,0,95072.89993286133
6,buy,250.72999572753903,0,92565.59997558594
7,sell,255.07000732421875,2.4953816196401823,95116.30004882812
8,sell,258.4599914550781,3.1735248583166684,97700.8999633789
9,sell,256.260009765625,2.2055654019534505,100263.50006103516
15,buy,258.44000244140625,0,97679.1000366211
16,sell,262.1199951171875,1.423925337028884,100300.29998779297
27,buy,247.6699981689453,0,97823.60000610352
28,buy,248.1499938964844,0,95342.10006713867
29,sell,244.3600006103516,-1.3364547918863567,97785.70007324219
30,sell,248.6999969482422,0.22164137226907107,100272.70004272461
33,buy,240.7100067138672,0,97865.59997558594
34,buy,237.88999938964844,0,95486.69998168945
37,buy,239.97999572753903,0,93086.90002441406
38,buy,239.5500030517578,0,90691.39999389648
41,buy,255.30999755859372,0,88138.30001831055
42,buy,253.97999572753903,0,85598.50006103516
43,buy,246.13999938964844,0,83137.10006713867
47,buy,224.6999969482422,0,80890.10009765625
49,buy,217.25999450683597,0,78717.50015258789
51,buy,215.00999450683597,0,76567.40020751953
52,buy,220.30999755859372,0,74364.3002319336
54,buy,219.9499969482422,0,72164.80026245117
55,buy,219.44000244140625,0,69970.40023803711
56,buy,217.00999450683597,0,67800.30029296875
58,buy,220.16000366210935,0,65598.70025634766
60,buy,224.5399932861328,0,63353.30032348633
63,buy,217.4499969482422,0,61178.800354003906
64,buy,213.52999877929688,0,59043.50036621094
65,buy,209.1699981689453,0,56951.800384521484
68,buy,220.5,0,54746.800384521484
69,buy,221.6699981689453,0,52530.10040283203
71,buy,225.2400054931641,0,50277.70034790039
72,buy,225.1999969482422,0,48025.70037841797
73,buy,224.6499938964844,0,45779.200439453125
74,buy,222.2700042724609,0,43556.500396728516
77,buy,218.6300048828125,0,41370.20034790039
78,buy,216.19000244140625,0,39208.30032348633
79,buy,214.3300018310547,0,37065.00030517578
81,buy,217.2700042724609,0,34892.30026245117
82,buy,215.1499938964844,0,32740.800323486328
85,buy,215.08999633789065,0,30589.900360107422
86,buy,214.7899932861328,0,28442.000427246094
87,buy,213.4900054931641,0,26307.100372314453
88,buy,213.1699981689453,0,24175.400390625
90,buy,209.5399932861328,0,22080.000457763672
91,buy,211.2899932861328,0,19967.100524902344
92,buy,207.1999969482422,0,17895.100555419922
93,buy,212.1000061035156,0,15774.100494384766
95,buy,214.77999877929688,0,13626.300506591797
96,buy,214.25999450683597,0,11483.700561523438
97,buy,212.7100067138672,0,9356.600494384766
99,buy,209.97999572753903,0,7256.800537109375
100,buy,211.8000030517578,0,5138.800506591797
101,buy,209.8999938964844,0,3039.8005676269527
104,buy,226.6300048828125,0,773.5005187988277
108,sell,234.4499969482422,-2.600643758473363,3118.0004882812495
109,buy,235.02999877929688,0,767.7005004882808
111,sell,245.44000244140625,3.173737051212227,3222.1005249023433
112,buy,243.32000732421875,0,788.9004516601558
114,sell,245.2700042724609,2.2043539624560538,3241.6004943847647
117,sell,237.33999633789065,-0.9225659301660117,5615.000457763672
118,sell,234.44000244140625,-8.174374414146396,7959.400482177734
119,buy,236.9499969482422,0,5589.9005126953125
120,sell,240.69000244140625,-5.2326929323952855,7996.800537109375
121,sell,241.8699951171875,-1.7347868217474753,10415.50048828125
123,buy,246.0500030517578,0,7955.000457763672
124,sell,247.3300018310547,10.071208362332616,10428.300476074219
125,buy,244.8300018310547,0,7980.000457763672
126,sell,240.5800018310547,10.733686787184823,10385.800476074219
127,sell,245.17999267578125,14.03190499964692,12837.600402832031
130,sell,253.6000061035156,15.110530122931918,15373.600463867188
131,sell,255.8600006103516,16.326439718278156,17932.200469970703
132,sell,255.6199951171875,16.487419008957517,20488.400421142578
133,sell,257.4599914550781,18.639693088867368,23063.00033569336
134,sell,263.8099975585937,19.82648672348143,25701.100311279297
135,sell,262.75,17.017016057881467,28328.600311279297
136,sell,261.0899963378906,20.06898137599685,30939.500274658203
137,sell,257.6499938964844,20.662199863912154,33516.00021362305
138,sell,259.3699951171875,23.99961628708146,36109.70016479492
139,sell,262.0599975585937,18.848071455144535,38730.30014038086
140,sell,258.32000732421875,16.53359022782177,41313.50021362305
141,sell,258.29998779296875,14.677668928048401,43896.500091552734
142,sell,260.42999267578125,15.643870428486723,46500.80001831055
143,sell,265.1700134277344,18.0369555451317,49152.50015258789
144,sell,288.6499938964844,29.8645738732493,52039.000091552734
145,sell,287.57000732421875,31.53272693670691,54914.70016479492
146,sell,281.45001220703125,30.186414278482815,57729.200286865234
147,sell,276.44000244140625,28.97867777713625,60493.6003112793
148,sell,281.6499938964844,29.63132892623764,63310.10025024414
149,sell,282.8900146484375,31.485020996349643,66139.00039672852
150,sell,284.5299987792969,32.28416180375076,68984.30038452148
151,sell,283.82000732421875,32.13837524829544,71822.50045776367
152,sell,285.2200012207031,33.59876054236919,74674.7004699707
154,sell,277.3699951171875,30.11680700834892,77448.40042114258
155,sell,274.510009765625,31.006022029777284,80193.50051879883
156,sell,275.1700134277344,30.233339093865208,82945.20065307617
157,sell,273.79998779296875,32.14285319770685,85683.20053100586
158,sell,272.75,28.59499865685252,88410.70053100586
159,sell,270.20001220703125,25.803153805156104,91112.70065307617
160,sell,273.0299987792969,27.42929421226409,93843.00064086914
161,sell,269.29998779296875,26.604287195207117,96536.00051879883
