day,operation,price,investment,total balance
5,buy,71.6500015258789,0,99283.49998474121
6,sell,71.94000244140625,0.4047465587598066,100002.90000915527
8,buy,72.51000213623047,0,99277.79998779297
9,sell,72.30999755859375,-0.2758303292571331,100000.8999633789
10,buy,72.13999938964844,0,99279.49996948242
12,sell,74.1500015258789,2.786251945157196,100020.99998474121
13,buy,73.26000213623047,0,99288.3999633789
15,sell,73.16999816894531,-0.12285553461736129,100020.09994506836
18,buy,72.02999877929688,0,99299.79995727539
20,buy,71.2300033569336,0,98587.49992370605
21,buy,72.7699966430664,0,97859.79995727539
22,sell,74.44999694824219,3.3597087462965183,98604.29992675781
23,sell,74.52999877929688,4.632872759849529,99349.59991455078
25,sell,73.6500015258789,1.2092963081046777,100086.09992980957
26,buy,71.48999786376953,0,99371.19995117188
28,sell,73.16999816894531,2.3499795151444394,100102.89993286133
31,buy,70.8499984741211,0,99394.39994812012
32,buy,71.11000061035156,0,98683.2999420166
34,sell,71.30999755859375,0.649257719660611,99396.39991760254
35,sell,71.4000015258789,0.4078201561499185,100110.39993286133
38,buy,68.95999908447266,0,99420.7999420166
39,sell,69.36000061035156,0.5800486241145737,100114.39994812012
42,buy,68.9000015258789,0,99425.39993286133
44,sell,67.29000091552734,-2.336720717991341,100098.2999420166
47,buy,66.0,0,99438.2999420166
50,sell,67.0999984741211,1.66666435472893,100109.29992675781
52,buy,67.23999786376953,0,99436.89994812012
54,buy,67.23999786376953,0,98764.49996948242
58,buy,68.19999694824219,0,98082.5
59,buy,68.18000030517578,0,97400.69999694824
60,buy,68.19999694824219,0,96718.70002746582
62,buy,69.69000244140625,0,96021.80000305176
63,sell,68.91000366210938,2.4836493923205216,96710.90003967285
64,buy,69.81999969482422,0,96012.70004272461
65,sell,70.73999786376953,5.205235144550594,96720.1000213623
66,buy,70.27999877929688,0,96017.30003356934
67,buy,70.02999877929688,0,95317.00004577637
68,sell,70.20999908447266,2.947217340428745,96019.1000366211
69,sell,70.69000244140625,3.6814346215834877,96726.00006103516
70,sell,70.44999694824219,3.299120382230446,97430.50003051758
71,sell,70.5999984741211,1.3057770136827695,98136.50001525879
72,sell,70.2300033569336,0.5872295386729552,98838.80004882812
74,buy,69.52999877929688,0,98143.50006103516
75,sell,70.48999786376953,0.29880348338098994,98848.40003967285
76,sell,70.54000091552734,0.728262380580309,99553.80004882812
77,sell,70.23999786376953,1.02114065430426,100256.20002746582
79,buy,67.61000061035156,0,99580.1000213623
80,buy,66.7699966430664,0,98912.40005493164
81,sell,68.4000015258789,1.16846754680607,99596.40007019043
82,sell,68.0999984741211,1.9919153780469732,100277.40005493164
84,buy,66.81999969482422,0,99609.2000579834
86,sell,68.41000366210938,2.379533035837945,100293.30009460449
96,buy,65.80999755859375,0,99635.20011901855
98,sell,65.47000122070312,-0.516633263187573,100289.90013122559
99,buy,64.55999755859375,0,99644.30015563965
100,buy,63.81999969482422,0,99006.1001586914
101,buy,63.709999084472656,0,98369.00016784668
104,sell,65.66000366210938,1.703850906309708,99025.60020446777
105,sell,65.9800033569336,3.3845247139425334,99685.40023803711
107,buy,65.16000366210938,0,99033.80020141602
108,sell,65.30999755859375,2.5113773302675244,99686.90017700195
112,buy,64.16000366210938,0,99045.30014038086
114,sell,66.16000366210938,1.5346837688738517,99706.90017700195
115,sell,66.02999877929688,2.9145807519519407,100367.20016479492
116,buy,65.5,0,99712.20016479492
117,sell,65.30000305175781,-0.30533885227814883,100365.2001953125
119,buy,64.79000091552734,0,99717.30018615723
120,sell,64.75,-0.0617393347153932,100364.80018615723
121,buy,64.08999633789062,0,99723.90022277832
123,buy,63.95000076293945,0,99084.40021514893
124,sell,64.43000030517578,0.5305101992713683,99728.70021820068
125,sell,64.7300033569336,1.2197069346184757,100376.00025177002
127,buy,62.650001525878906,0,99749.50023651123
128,buy,62.47999954223633,0,99124.70024108887
129,buy,62.790000915527344,0,98496.8002319336
130,buy,62.27999877929688,0,97874.00024414062
131,sell,62.27999877929688,-0.5905869713812963,98496.8002319336
134,buy,62.0,0,97876.8002319336
135,buy,62.060001373291016,0,97256.20021820068
136,sell,63.77000045776367,2.064662171860783,97893.90022277832
137,sell,64.68000030517578,3.010032428875247,98540.70022583008
138,sell,64.7300033569336,3.9338545691351907,99188.00025939941
139,sell,63.77000045776367,2.8548394480059223,99825.70026397705
140,sell,63.40999984741211,2.1753117052009885,100459.80026245117
141,buy,60.72999954223633,0,99852.50026702881
143,sell,62.18999862670898,2.404082159521923,100474.4002532959
147,buy,60.4900016784668,0,99869.50023651123
148,buy,60.470001220703125,0,99264.8002243042
149,buy,60.15999984741211,0,98663.20022583008
150,buy,60.619998931884766,0,98057.00023651123
152,buy,61.22999954223633,0,97444.70024108887
153,sell,61.619998931884766,1.868072775769528,98060.90023040771
154,sell,61.75,2.116750047060759,98678.40023040771
155,buy,60.93000030517578,0,98069.10022735596
156,sell,62.150001525878906,3.307848543075421,98690.60024261475
157,sell,62.060001373291016,2.3754577149107154,99311.20025634766
160,sell,61.560001373291016,0.5389544888483184,99926.80027008057
161,buy,61.27999877929688,0,99314.0002822876
162,sell,62.08000183105469,1.8874142788757182,99934.80030059814
163,buy,61.63999938964844,0,99318.40030670166
165,sell,62.380001068115234,1.795042935265172,99942.20031738281
166,sell,61.650001525878906,0.016226697484601964,100558.7003326416
169,buy,59.66999816894531,0,99962.00035095215
171,sell,60.81999969482422,1.9272692494859398,100570.20034790039
176,buy,59.02999877929688,0,99979.90036010742
177,buy,58.58000183105469,0,99394.10034179688
