day,operation,price,investment,total balance
6,buy,157.1699981689453,0,98428.30001831055
7,buy,152.22000122070312,0,96906.10000610352
8,buy,153.60000610351562,0,95370.09994506836
9,buy,152.8300018310547,0,93841.79992675781
10,buy,149.1999969482422,0,92349.79995727539
11,buy,148.7100067138672,0,90862.69989013672
12,buy,149.58999633789062,0,89366.79992675781
13,buy,148.5500030517578,0,87881.29989624023
14,buy,147.69000244140625,0,86404.39987182617
15,buy,147.7899932861328,0,84926.49993896484
16,buy,147.39999389648438,0,83452.5
17,buy,146.27999877929688,0,81989.70001220703
18,buy,145.64999389648438,0,80533.20007324219
19,buy,147.75,0,79055.70007324219
20,buy,146.60000610351562,0,77589.70001220703
21,buy,144.83999633789062,0,76141.30004882812
22,buy,145.1999969482422,0,74689.3000793457
23,buy,145.02000427246094,0,73239.1000366211
24,buy,145.13999938964844,0,71787.70004272461
25,buy,144.61000061035156,0,70341.6000366211
26,buy,148.6999969482422,0,68854.60006713867
28,buy,153.72999572753906,0,67317.30010986328
29,buy,152.58999633789062,0,65791.40014648438
31,buy,149.52999877929688,0,64296.100158691406
32,buy,151.30999755859375,0,62783.00018310547
33,buy,152.0,0,61263.00018310547
34,buy,150.6699981689453,0,59756.300201416016
35,buy,152.07000732421875,0,58235.60012817383
36,buy,152.7100067138672,0,56708.500061035156
37,sell,154.27999877929688,-1.8387729358766784,58251.300048828125
38,sell,153.89999389648438,1.1036609264937765,59790.29998779297
41,sell,156.05999755859375,1.6015568732596686,61350.899963378906
42,sell,155.27999877929688,1.6030863828363537,62903.699951171875
43,sell,152.92999267578125,2.4999971875555778,64432.99987792969
45,buy,147.35000610351562,0,62959.49981689453
46,buy,149.7100067138672,0,61462.39974975586
47,sell,151.9499969482422,2.1787304741429154,62981.89971923828
48,sell,153.85000610351562,2.8477905407541977,64520.39978027344
49,sell,154.05999755859375,3.7091850512558686,66060.99975585938
52,sell,156.1199951171875,5.707896632424879,67622.19970703125
53,sell,156.77000427246094,6.076196897135066,69189.89974975586
54,sell,153.6699981689453,4.253734417970341,70726.59973144531
55,sell,155.3000030517578,6.166259466593287,72279.59976196289
56,sell,158.02000427246094,8.492970061343163,73859.7998046875
57,sell,157.5399932861328,6.6260529855382835,75435.19973754883
58,sell,158.25,7.94678950303604,77017.69973754883
61,sell,159.3699951171875,10.031758593393295,78611.3996887207
62,sell,160.4199981689453,10.482094724925117,80215.59967041016
63,sell,159.77999877929688,10.17790240793617,81813.39965820312
64,sell,160.8000030517578,10.789585040625449,83421.3996887207
65,sell,161.5500030517578,11.714267595538368,85036.89971923828
66,sell,161.27999877929688,8.45998795509955,86649.69970703125
67,sell,161.3800048828125,4.97626316781522,88263.49975585938
68,sell,162.36000061035156,6.4027816416133465,89887.09976196289
69,sell,162.69000244140625,8.800912037412147,91513.99978637695
70,sell,161.58999633789062,6.793998377612833,93129.89974975586
73,sell,161.2100067138672,6.059214943333676,94741.99981689453
74,sell,161.74000549316406,7.34718753484421,96359.39987182617
75,sell,162.41000366210938,6.79949749449632,97983.49990844727
76,sell,164.0800018310547,7.445481381250585,99624.29992675781
77,sell,164.89999389648438,11.910408595870445,101273.29986572266
78,sell,161.8000030517578,8.075610043220154,102891.29989624023
80,buy,151.1199951171875,0,101380.09994506836
81,buy,153.7100067138672,0,99842.99987792969
82,sell,151.6199951171875,0.3308629011086654,101359.19982910156
83,sell,149.25,-2.901572128722587,102851.69982910156
84,buy,147.36000061035156,0,101378.09982299805
85,buy,148.02999877929688,0,99897.79983520508
86,sell,147.4499969482422,0.06107243316902039,101372.2998046875
87,sell,146.8300018310547,-0.810644435680436,102840.59982299805
88,buy,146.4199981689453,0,101376.3998413086
89,buy,146.58999633789062,0,99910.49987792969
90,buy,147.14999389648438,0,98438.99993896484
92,buy,143.2899932861328,0,97006.10000610352
93,buy,143.35000610351562,0,95572.59994506836
94,buy,143.44000244140625,0,94138.1999206543
95,buy,145.11000061035156,0,92687.09991455078
96,buy,144.89999389648438,0,91238.09997558594
97,buy,142.52000427246094,0,89812.89993286133
98,buy,141.14999389648438,0,88401.39999389648
100,buy,137.55999755859375,0,87025.80001831055
101,buy,136.44000244140625,0,85661.39999389648
102,buy,137.9600067138672,0,84281.79992675781
103,buy,133.44000244140625,0,82947.39990234375
104,buy,136.8699951171875,0,81578.69995117188
105,buy,136.86000061035156,0,80210.09994506836
106,buy,135.42999267578125,0,78855.80001831055
107,buy,136.5,0,77490.80001831055
108,buy,137.63999938964844,0,76114.40002441406
109,buy,138.17999267578125,0,74732.60009765625
110,buy,137.72999572753906,0,73355.30014038086
111,buy,138.30999755859375,0,71972.20016479492
112,buy,136.22999572753906,0,70609.90020751953
113,buy,135.88999938964844,0,69251.00021362305
114,buy,138.63999938964844,0,67864.60021972656
115,buy,137.82000732421875,0,66486.40014648438
116,buy,136.86000061035156,0,65117.80014038086
117,buy,137.41000366210938,0,63743.700103759766
118,buy,135.9199981689453,0,62384.50012207031
119,buy,134.9499969482422,0,61035.00015258789
121,buy,132.50999450683594,0,59709.90020751953
122,buy,133.22999572753906,0,58377.60025024414
123,sell,134.72999572753906,-7.9838837505774665,59724.90020751953
124,buy,135.00999450683594,0,58374.80026245117
125,buy,137.6199951171875,0,56998.6003112793
127,buy,135.5,0,55643.6003112793
128,buy,134.49000549316406,0,54298.700256347656
130,buy,134.97999572753906,0,52948.900299072266
131,buy,133.58999633789062,0,51613.00033569336
132,buy,136.00999450683594,0,50252.900390625
133,buy,134.8300018310547,0,48904.60037231445
134,buy,136.5800018310547,0,47538.800354003906
135,sell,137.67999267578125,-6.07817987904971,48915.60028076172
136,sell,142.19000244140625,-3.370704492565138,50337.50030517578
137,sell,143.74000549316406,0.314056967071406,51774.90036010742
141,sell,148.85000610351562,3.8367630037129894,53263.40042114258
142,sell,150.85000610351562,5.165925499155151,54771.900482177734
143,sell,149.5800018310547,3.0804225772873806,56267.70050048828
144,sell,148.5399932861328,2.512076979277742,57753.10043334961
146,sell,149.0500030517578,4.581812084999118,59243.60046386719
147,sell,147.72999572753906,4.661708902290343,60720.90042114258
148,sell,150.3300018310547,9.283225137468868,62224.200439453125
150,sell,150.77000427246094,10.502786261095725,63731.900482177734
151,sell,151.44000244140625,9.770944528508862,65246.3005065918
152,sell,152.17999267578125,14.04375741270221,66768.10043334961
153,sell,152.27000427246094,11.251559658556294,68290.80047607422
154,sell,152.1199951171875,11.150076310668766,69812.0004272461
155,sell,151.5500030517578,11.902836334465283,71327.50045776367
156,sell,150.02000427246094,9.904765034769918,72827.70050048828
157,sell,150.13999938964844,9.081662347740533,74329.10049438477
158,sell,150.16000366210938,8.669859329372983,75830.70053100586
160,sell,147.0800018310547,6.788649091380241,77301.5005493164
162,sell,146.69000244140625,6.058856937845284,78768.40057373047
163,sell,147.42999267578125,8.22138831351229,80242.70050048828
164,sell,147.58999633789062,8.609902863192923,81718.60046386719
