day,operation,price,investment,total balance
0,buy,88.97000122070312,0,99110.29998779297
1,buy,91.9800033569336,0,98190.49995422363
2,buy,91.91999816894533,0,97271.29997253418
3,buy,93.91999816894533,0,96332.09999084473
4,buy,94.7699966430664,0,95384.40002441406
5,buy,95.55999755859376,0,94428.80004882812
6,buy,96.33000183105467,0,93465.50003051758
7,buy,99.80999755859376,0,92467.40005493164
8,buy,99.4000015258789,0,91473.40003967285
9,buy,99.91000366210938,0,90474.30000305176
11,buy,99.08000183105467,0,89483.49998474121
12,sell,103.4800033569336,16.308870335110235,90518.30001831055
13,sell,105.69000244140624,14.905412681134852,91575.20004272461
14,sell,106.0,15.317669834127049,92635.20004272461
15,sell,108.12000274658205,15.119255594632191,93716.40007019043
16,sell,109.6999969482422,15.753931448796891,94813.40003967285
17,buy,109.54000091552734,0,93718.00003051758
18,buy,107.58999633789062,0,92642.10006713867
19,buy,108.48999786376952,0,91557.20008850098
20,sell,109.38999938964844,14.472584956455908,92651.10008239746
21,sell,113.20999908447266,17.523094500737614,93783.20007324219
22,sell,110.70999908447266,10.920751219816445,94890.30006408691
23,sell,109.87000274658205,10.533200261548549,95989.00009155273
24,sell,111.62999725341795,11.730550657314568,97105.30006408691
25,sell,111.77999877929688,12.81792159218717,98223.10005187988
26,sell,110.36000061035156,0.748584706929634,99326.7000579834
27,sell,108.05999755859376,0.43684472227983157,100407.30003356934
28,sell,107.66000366210938,-0.7650421402923822,101483.90007019043
42,buy,100.66000366210938,0,100477.30003356934
46,buy,93.56999969482422,0,99541.6000366211
47,buy,92.5999984741211,0,98615.60005187988
49,sell,93.0999984741211,-7.5104360351161334,99546.6000366211
50,sell,94.29000091552734,0.7694787036992494,100489.50004577637
52,buy,94.22000122070312,0,99547.30003356934
54,buy,94.9000015258789,0,98598.30001831055
55,buy,95.83000183105467,0,97640.0
56,buy,94.08000183105467,0,96699.19998168945
57,buy,95.62000274658205,0,95742.99995422363
58,buy,94.81999969482422,0,94794.79995727539
61,sell,100.12999725341795,8.131748275785629,95796.09992980957
62,sell,99.76000213623048,5.879856552485423,96793.69995117188
65,buy,99.97000122070312,0,95793.99993896484
66,buy,100.80999755859376,0,94785.8999633789
67,buy,100.41999816894533,0,93781.69998168945
68,sell,97.94000244140624,3.203372883717322,94761.10000610352
69,sell,100.83999633789062,5.228002098620865,95769.49996948242
70,sell,99.9000015258789,6.186224045016038,96768.49998474121
74,sell,98.06999969482422,2.5622222106971746,97749.19998168945
75,buy,99.56999969482422,0,96753.49998474121
76,buy,99.68000030517578,0,95756.69998168945
77,buy,98.01000213623048,0,94776.59996032715
79,sell,99.93000030517578,5.389159066439539,95775.8999633789
80,sell,102.5,2.5307579757965724,96800.8999633789
81,sell,102.20999908447266,1.3887526632119693,97822.99995422363
83,sell,100.86000061035156,0.4381621683222712,98831.59996032715
86,sell,102.97000122070312,3.414684680425527,99861.29997253418
87,sell,102.18000030517578,2.5080256745045273,100883.09997558594
88,sell,101.13999938964844,3.19354880644464,101894.49996948242
92,buy,90.9800033569336,0,100984.69993591309
93,sell,92.7699966430664,1.9674579249137796,101912.39990234375
96,buy,91.81999969482422,0,100994.19990539551
97,buy,89.81999969482422,0,100095.99990844727
98,buy,89.06999969482422,0,99205.29991149902
101,buy,87.81999969482422,0,98327.09991455078
103,buy,88.58999633789062,0,97441.19995117188
105,sell,91.0,-0.8930512933452351,98351.19995117188
107,sell,92.5199966430664,3.0060086366241348,99276.39991760254
108,buy,92.52999877929688,0,98351.09992980957
111,buy,93.8499984741211,0,97412.59994506836
112,sell,92.4499969482422,3.794765089254167,98337.09991455078
113,sell,92.94000244140624,5.830110184894217,99266.49993896484
114,sell,91.31999969482422,3.081615836760059,100179.69993591309
118,sell,88.0999984741211,-4.787636835208704,101060.6999206543
119,sell,88.69999694824219,-5.487481736399821,101947.69989013672
121,buy,88.83000183105469,0,101059.39987182617
122,buy,88.94999694824219,0,100169.89990234375
124,buy,90.5,0,99264.89990234375
126,buy,88.73999786376953,0,98377.49992370605
128,sell,88.0999984741211,-0.8217982009298878,99258.49990844727
130,sell,90.1500015258789,1.3490777052358662,100159.99992370605
131,sell,90.47000122070312,-0.033147822427486186,101064.69993591309
132,sell,88.62000274658203,-0.13522100526947523,101950.8999633789
135,buy,87.04000091552734,0,101080.49995422363
136,buy,86.20999908447266,0,100218.3999633789
137,sell,87.18000030517578,0.16084488531233754,101090.19996643066
138,sell,86.5999984741211,0.4523830110081518,101956.19995117188
141,buy,85.36000061035156,0,101102.59994506836
142,buy,86.12999725341797,0,100241.29997253418
144,sell,89.02999877929688,4.299435499887115,101131.59996032715
145,buy,86.30000305175781,0,100268.59992980957
147,buy,86.30000305175781,0,99405.59989929199
148,buy,86.83000183105469,0,98537.29988098145
149,sell,88.12999725341797,2.32207136163659,99418.59985351562
150,sell,87.48999786376953,1.3789047160265195,100293.49983215332
151,sell,91.76000213623048,6.326765806946814,101211.09985351562
152,sell,89.0199966430664,2.5221637289295424,102101.29981994629
155,buy,86.3499984741211,0,101237.79983520508
156,sell,85.91999816894531,-0.49797372643226095,102096.99981689453
161,buy,82.47000122070312,0,101272.2998046875
164,buy,84.4000015258789,0,100428.29978942871
165,buy,84.27999877929688,0,99585.49980163574
167,buy,81.63999938964844,0,98769.09980773926
168,buy,81.19000244140625,0,97957.1997833252
169,buy,80.9800033569336,0,97147.39974975586
171,sell,81.58000183105469,-1.079179551927803,97963.1997680664
173,buy,83.68000030517578,0,97126.39976501465
175,buy,84.4800033569336,0,96281.59973144531
