day,operation,price,investment,total balance
57,buy,102.45999908447266,0,82394.0998840332
58,buy,101.02999877929688,0,81383.79989624023
59,buy,101.38999938964844,0,80369.89990234375
60,buy,100.88999938964844,0,79360.99990844727
61,buy,103.7300033569336,0,78323.69987487793
62,buy,104.36000061035156,0,77280.09986877441
66,sell,106.44000244140624,12.030312649384852,78344.49989318848
68,sell,104.63999938964844,10.648196814338517,79390.89988708496
69,buy,107.43000030517578,0,78316.5998840332
70,buy,108.87000274658205,0,77227.89985656738
71,buy,105.97000122070312,0,76168.19984436035
72,buy,104.5,0,75123.19984436035
73,buy,104.18000030517578,0,74081.3998413086
74,buy,105.29000091552734,0,73028.49983215332
75,buy,105.41000366210938,0,71974.39979553223
76,sell,105.97000122070312,12.007187968571507,73034.09980773926
78,buy,103.70999908447266,0,71996.99981689453
79,sell,107.58999633789062,13.635399230146714,73072.89978027344
80,buy,107.33999633789062,0,71999.49981689453
81,sell,107.1999969482422,10.58386037594485,73071.49978637695
82,buy,105.31999969482422,0,72018.29978942871
83,buy,105.41000366210938,0,70964.19975280762
84,buy,104.69000244140624,0,69917.29972839355
85,buy,105.56999969482422,0,68861.59973144531
86,buy,107.7699966430664,0,67783.89976501465
88,sell,111.75,17.00345251862274,68901.39976501465
89,sell,116.56999969482422,26.996403237975187,70067.09976196289
90,sell,117.51000213623048,28.21603947605999,71242.1997833252
91,sell,116.51000213623048,30.71918066480423,72407.2998046875
92,sell,119.51000213623048,32.980970828751566,73602.3998260498
93,buy,120.83999633789062,0,72393.9998626709
94,sell,122.83000183105467,36.38685893938705,73622.29988098145
95,sell,122.76000213623048,33.43478493068531,74849.89990234375
97,buy,122.55999755859376,0,73624.29992675781
98,buy,120.9000015258789,0,72415.29991149902
99,buy,123.4800033569336,0,71180.49987792969
102,buy,122.87000274658205,0,69951.79985046387
105,sell,126.01000213623048,34.554191225943896,71211.89987182617
106,buy,127.30999755859376,0,69938.79989624023
109,buy,122.2300033569336,0,68716.4998626709
110,buy,123.63999938964844,0,67480.09986877441
111,sell,123.83000183105467,31.384617327378965,68718.39988708496
112,buy,123.66999816894533,0,67481.69990539551
113,buy,125.08999633789062,0,66230.7999420166
114,sell,123.52999877929688,35.58335852459854,67466.09992980957
115,sell,123.0999984741211,30.999251755889258,68697.09991455078
116,buy,120.5500030517578,0,67491.5998840332
118,sell,122.33999633789062,20.389680211857197,68714.99984741211
119,buy,118.33999633789062,0,67531.5998840332
120,sell,118.33000183105467,14.472282758033769,68714.89990234375
121,sell,120.18000030517578,17.294555318211504,69916.69990539551
122,buy,119.0999984741211,0,68725.6999206543
